,Simulation Id,Flow Id,TX bitrate kbit/s,RX bitrate kbit/s,Mean Delay ms,Packet Loss Ratio %
8990,79,46,528265.003211811,528946.8117159102,0.0027289354275741714,0.0
8991,79,47,528265.003211811,528607.9452634006,0.005596003490401397,0.0
8992,79,48,528285.435267857,529330.6785112574,0.0051142857142857144,0.0
8993,79,49,528327.8409259128,528310.1522286716,0.0074955223880597025,0.0
8994,79,50,528453.947368421,513780.2131463465,0.019356789587852495,0.0021645021645021645
8995,79,51,528484.3488668881,528485.7452374032,0.0025378833693304537,0.0
8996,79,52,528547.1419414175,529438.4286074036,0.005290867579908676,0.0
8997,79,53,528617.2154421803,525544.3416227198,0.0033835679611650487,0.0
8998,79,54,528699.0576428834,528555.8819644081,0.008078508997429306,0.0
8999,79,55,528741.512568037,510631.62844156515,0.019464475138121547,0.005494505494505495
9000,79,56,528741.512568037,530264.9957510817,0.005449124668435014,0.0
9001,79,57,528836.9101383922,528842.6192441339,0.007403711048158641,0.0
9002,79,58,528894.7610294117,529979.3493981105,0.0026913812316715544,0.0
9003,79,59,528894.7610294117,509981.69296486786,0.023086553846153848,0.003067484662576687
9004,79,60,529156.3717820183,529827.5825860512,0.002549938356164384,0.0
9005,79,61,529156.3717820183,530942.6100132584,0.005145376712328768,0.0
9006,79,62,529317.3682261448,530480.653810599,0.005131872659176031,0.0
9007,79,63,529904.2991318775,532434.6692229373,0.0025788647342995167,0.0
9008,79,64,530463.360901441,489418.8731862481,0.03414262820512821,0.012658227848101266
9009,79,65,530463.360901441,533620.1008530365,0.0026491411764705884,0.0
9010,79,66,530700.1516152859,488186.0938905114,0.03529683098591549,0.006993006993006993
9011,79,67,530980.6034482758,481448.4603250805,0.0400613076923077,0.007633587786259542
9012,79,68,530980.6034482758,534123.7244357876,0.002677746575342466,0.0
9013,79,69,531306.7900214769,481823.8530028922,0.041346440677966105,0.016666666666666666
9014,79,70,532224.1562492935,532218.1407177169,0.002859724770642202,0.0
9015,79,71,532838.2691402922,536604.3009083145,0.010562916666666667,0.0
9016,79,72,532838.2691402922,460906.2170706006,0.05796172839506174,0.012195121951219513
9017,79,73,533620.1008530365,545626.7761288285,0.007978511904761905,0.0
9018,79,74,533620.1008530365,456149.4789355288,0.06106246376811595,0.014285714285714285
9019,79,75,533620.1008530365,450789.4259270461,0.06583768115942029,0.014285714285714285
9020,79,76,538555.4372386567,436392.0750782064,0.08963161290322581,0.03125
